ubbContent,capacity,time,floor,type,pasterid,secret,signature,htmlContent,effect,content,nick,bmp,pubtime,modifytime,uin,nickname,id
9月1号买的四本书，今天终于把《本色》看完了，而且后面几章的没仔细看，不过有几章还是认真读了，说得挺好的！接下来准备看乐嘉的性格色彩，按乐嘉说的这是一本值得认真看的书，希望是我的菜！[img]http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14145036564186240\/0[\/img],5722,,512,0,,0,,9月1号买的四本书，今天终于把《本色》看完了，而且后面几章的没仔细看，不过有几章还是认真读了，说得挺好的！接下来准备看乐嘉的性格色彩，按乐嘉说的这是一本值得认真看的书，希望是我的菜！\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14145036564186240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/376976240\/14145036564186240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98d595840840a201,2014/10/28 21:40,0,376976240,骑行小蜗游,1000050279
"说得好！
[quote]引自：猪花妹  于 2014-10-24 15:47:36 发表的留言
引用内容：

机遇和情商，努力和智慧。。好完美。。。。任重而道远……[\/quote]",5831,,511,0,,0,,说得好！\u003Cbr  \/>\u003Cdiv class=\u0022comment_quote bor\u0022>引自：猪花妹&nbsp;&nbsp;于&nbsp;2014-10-24&nbsp;15:47:36&nbsp;发表的留言\u003Cbr  \/>引用内容：\u003Cbr  \/>\u003Cbr  \/>机遇和情商，努力和智慧。。好完美。。。。任重而道远……\u003C\/div>,0,,,b8d095800100e209,2014/10/24 23:40,0,570381449,舒清,1000050278
机遇和情商，努力和智慧。。好完美。。。。任重而道远……,5919,,510,0,,0,,机遇和情商，努力和智慧。。好完美。。。。任重而道远……,0,,,18d495800200c101,2014/10/24 15:47,0,1311565453,槭树絮语,1000050277
努力让你从普通到优秀，智慧让你从优秀到卓越！,5929,,509,0,,0,,努力让你从普通到优秀，智慧让你从优秀到卓越！,0,,,98d595840840a201,2014/10/22 17:21,0,376976240,骑行小蜗游,1000050276
感觉在澳门赌场要赢钱还是挺容易的。只要你能控制自己的欲望。当然，既然是来赌的，又怎能轻易退出呢？这是我的拙见，毕竟只在赌场呆了两个小时。,5714,1413850862,508,0,,0,,感觉在澳门赌场要赢钱还是挺容易的。只要你能控制自己的欲望。当然，既然是来赌的，又怎能轻易退出呢？这是我的拙见，毕竟只在赌场呆了两个小时。,1056,当然，下注的风格和性格也是有很大关系的。我是属于稳健型的，赚的少点，亏的也少。这些大抵都是性格决定的吧。,骑行小蜗游,98d595840840a201,2014/10/21 8:15,0,376976240,骑行小蜗游,1000050275
咔！这里是一个标志里程碑。[em]e120[\/em],5876,1413421209,507,0,,0,,咔！这里是一个标志里程碑。\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>,4194336,[em]e113[\/em][em]e113[\/em][em]e113[\/em],骑行小蜗游,b8d095800100e209,2014/10/16 0:36,0,570381449,舒清,1000050273
"哦，不用谢  哈哈
[quote]引自：槭树絮语  于 2014-10-15 10:51:50 发表的留言
引用内容：

这么神圣的日子  ，，[em]e120[\/em]   happy happy  birthday[\/quote]",5760,1413341606,506,0,,0,,哦，不用谢&nbsp;&nbsp;哈哈\u003Cbr  \/>\u003Cdiv class=\u0022comment_quote bor\u0022>引自：槭树絮语&nbsp;&nbsp;于&nbsp;2014-10-15&nbsp;10:51:50&nbsp;发表的留言\u003Cbr  \/>引用内容：\u003Cbr  \/>\u003Cbr  \/>这么神圣的日子&nbsp;&nbsp;，，\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>&nbsp;&nbsp;&nbsp;happy&nbsp;happy&nbsp;&nbsp;birthday\u003C\/div>,32,[em]e121[\/em][em]e121[\/em][em]e121[\/em],骑行小蜗游,18d495800200c101,2014/10/15 10:52,0,1311565453,槭树絮语,1000050272
这么神圣的日子  ，，[em]e120[\/em]   happy happy  birthday,5916,,505,0,,0,,这么神圣的日子&nbsp;&nbsp;，，\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>&nbsp;&nbsp;&nbsp;happy&nbsp;happy&nbsp;&nbsp;birthday,0,,,18d495800200c101,2014/10/15 10:51,0,1311565453,槭树絮语,1000050271
游哥，生日快乐！,5928,1413302805,504,0,,0,,游哥，生日快乐！,4194336,感谢文哥！,骑行小蜗游,18d095200002a001,2014/10/15 0:01,0,764158826,冯勇文,1000050270
今天吃完晚饭突然想起了很早以前创业的梦想，在我心中泛起了涟漪    记录一下，怕忘记了！,5889,,503,0,,0,,今天吃完晚饭突然想起了很早以前创业的梦想，在我心中泛起了涟漪&nbsp;&nbsp;&nbsp;&nbsp;记录一下，怕忘记了！,1024,,,98d595840840a201,2014/10/8 23:42,0,376976240,骑行小蜗游,1000050269
年轻人偶尔成功比失败更加可怕！无意间看到这句话，说的极对！正是因为之前的小成功，才导致的现在的安逸，慢慢更加。。。,5859,,502,0,,0,,年轻人偶尔成功比失败更加可怕！无意间看到这句话，说的极对！正是因为之前的小成功，才导致的现在的安逸，慢慢更加。。。,1024,,,98d595840840a201,2014/10/3 13:23,0,376976240,骑行小蜗游,1000050268
多看书[em]e120[\/em][em]e120[\/em][em]e120[\/em][em]e120[\/em],5915,,501,0,,0,,多看书\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>,4194336,,,18d495800200c101,2014/10/3 8:44,0,1311565453,槭树絮语,1000050267
"这次回来，我其实感触还挺深的，和各个朋友交流完后，才知道大家都在努力，我反而是在深圳享受着生活，少了些奋斗。郭栋，刘新伟，陈吉等开了自己的公司，而且都是投入了大笔精力在里面，尤其郭栋，不仅努力，而且自己本身也是个人才。晚上唱歌，遇到了童凌云，他说了很多他工作的事，汽车镀膜，从他的聊天中知道他对这份工作很有兴趣，而且他也是个很勤快的人。
今天回家，舅舅舅妈因为房屋地板的问题同那位杨老板在交流，沟通之间火药味很浓，突然觉得自己还是too young too simple，如果我是舅舅舅妈，我要怎么说？如果我是这位杨老板，我又要怎么说？突然觉得和不同的人交流，要是能了解对方的性格，交流会方便得多！",5144,1412180976,500,0,,0,,这次回来，我其实感触还挺深的，和各个朋友交流完后，才知道大家都在努力，我反而是在深圳享受着生活，少了些奋斗。郭栋，刘新伟，陈吉等开了自己的公司，而且都是投入了大笔精力在里面，尤其郭栋，不仅努力，而且自己本身也是个人才。晚上唱歌，遇到了童凌云，他说了很多他工作的事，汽车镀膜，从他的聊天中知道他对这份工作很有兴趣，而且他也是个很勤快的人。\u003Cbr  \/>今天回家，舅舅舅妈因为房屋地板的问题同那位杨老板在交流，沟通之间火药味很浓，突然觉得自己还是too&nbsp;young&nbsp;too&nbsp;simple，如果我是舅舅舅妈，我要怎么说？如果我是这位杨老板，我又要怎么说？突然觉得和不同的人交流，要是能了解对方的性格，交流会方便得多！,1056,"晚上回来和灿聊天，大家都很有想法自主创业，当然，他也有他的一些想法，但还未找到门路，我现在似乎对于创业也没什么想法，因为不知道自己要创什么，适不适合这个创业这个职业，
要学，要想得事情还太多了，我哪里还能去打游戏啊，孩子，多看书！！",骑行小蜗游,98d595840840a201,2014/10/2 0:22,0,376976240,骑行小蜗游,1000050266
今天去河西，见了大学同学屈众和彭亚云。聊了些他们读研究生与我工作上的一些事。然后去找了楚才，结果他就一直在看盘以及和我聊股票，给我讲了很多他炒股的例子，看来他这段时间是收获颇丰！不过他讲的很多东西还是挺实用的，尤其是多看书这一条，我如果想在股市混，懂的东西还真的太少了，要加油学。,5560,1412091604,499,0,,0,,今天去河西，见了大学同学屈众和彭亚云。聊了些他们读研究生与我工作上的一些事。然后去找了楚才，结果他就一直在看盘以及和我聊股票，给我讲了很多他炒股的例子，看来他这段时间是收获颇丰！不过他讲的很多东西还是挺实用的，尤其是多看书这一条，我如果想在股市混，懂的东西还真的太少了，要加油学。,1056,然后去了树达见了一下刘圆圆，交流了一下，然后前往麓谷找啊清，吃完饭扯了很久，结果我到火车站时，竟然没车了。。好惨！,骑行小蜗游,98d595840840a201,2014/9/30 23:31,0,376976240,骑行小蜗游,1000050265
看你分享的深圳蓝天白云的照片，港澳通行证也办了，搞得我心里也好痒了。突然有种觉得自己憋在长沙这个地方有种井底之蛙的感觉了。[em]e105[\/em],5385,1412093511,498,0,,0,,看你分享的深圳蓝天白云的照片，港澳通行证也办了，搞得我心里也好痒了。突然有种觉得自己憋在长沙这个地方有种井底之蛙的感觉了。\u003Cimg src=\u0022\/qzone\/em\/e105.gif\u0022  \/>\u003Cwbr  \/>,4194336,"@{uin:570381449,nick:清风穆云,who:1} 欢迎欢迎，你来深圳，我全权招待！",骑行小蜗游,b8d095800100e209,2014/9/30 23:21,0,570381449,舒清,1000050264
"这三天真是马不停蹄啊，基本上就围着网络，手机三者打转转。本来说着两天要去河西的，只能明天去了。带回来的书都还没看的。
从深圳回来着几天，还是有些感触的，在大城市未必就一定很好，在星沙也可以发展得不错。
回来也有很多让我励志的事情。 星沙的同学开起了公司，混的也还不错。不过，在一起玩时，似乎没有了以前那样的交流。曾经不明白自己未来方向在哪里的同学，也都是车到山前必有路，在迷茫中摸索前进着！大家过得都还不错。",5566,,497,0,,0,,这三天真是马不停蹄啊，基本上就围着网络，手机三者打转转。本来说着两天要去河西的，只能明天去了。带回来的书都还没看的。\u003Cbr  \/>从深圳回来着几天，还是有些感触的，在大城市未必就一定很好，在星沙也可以发展得不错。\u003Cbr  \/>回来也有很多让我励志的事情。&nbsp;星沙的同学开起了公司，混的也还不错。不过，在一起玩时，似乎没有了以前那样的交流。曾经不明白自己未来方向在哪里的同学，也都是车到山前必有路，在迷茫中摸索前进着！大家过得都还不错。,0,,,98d595840840a201,2014/9/29 23:40,0,376976240,骑行小蜗游,1000050263
国庆在家有啥安排。,5849,1411724829,496,0,,0,,国庆在家有啥安排。,4194336,嗯，可以啊，28，29都在公司。,舒清,b8d095800100e209,2014/9/26 14:32,0,570381449,舒清,1000050262
"游哥  ,后天长沙走起!",5860,1411617922,495,0,,0,,"游哥&nbsp;&nbsp;,后天长沙走起!",32,好的，我在广州南站等你。转车的时候不用出站，直接在站内转乘就行。电话联系。,骑行小蜗游,18d095200002a001,2014/9/25 11:04,0,764158826,冯勇文,1000050261
篮球世界里长满了故事，打篮球的游哥是另外一个自己，做着自己想做的事情，做让自己开心的事情，如此安好。。。。不过话说打游戏了请吃饭是真的嘛～周末游戏走起呀[em]e120[\/em][em]e120[\/em][em]e120[\/em][em]e120[\/em],5468,1411443023,494,0,,0,,篮球世界里长满了故事，打篮球的游哥是另外一个自己，做着自己想做的事情，做让自己开心的事情，如此安好。。。。不过话说打游戏了请吃饭是真的嘛～周末游戏走起呀\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>,4194336,你要举报啥？我又没犯错是吧[em]e113[\/em]。。[em]e122[\/em],骑行小蜗游,18d495800200c101,2014/9/23 7:05,0,1311565453,槭树絮语,1000050260
"接上一段：
篮球给我的生活增添了很多色彩，篮球场上和场下的我又是完全不同的我，大概也是它让我知道我自己还有另外一面。其实我更喜欢篮球场上的我，那样才让我觉得我像个真男人，敢拼敢抢，不畏强敌，喜欢跟高手打球，否则会失去很多激情。
今天的篮球让我想起了很多，从我有印象的最开始接触篮球，到大学的场场比赛，到大三基本封球。当然，我所说的封球就是指那些不会尽全力打的球，不是再也不打球的意思。直到今天，算是我这两年来最拼的一场，以后我估计我也很难有今天的表现了。虽然今天我是拼了，但鉴于一轮游，基本上也不会有谁记住我今天的表现了，也好，平淡无奇的生活中来一场这样的球赛，也是会小小的泛起一点涟漪。
",5373,,493,0,,0,,接上一段：\u003Cbr  \/>篮球给我的生活增添了很多色彩，篮球场上和场下的我又是完全不同的我，大概也是它让我知道我自己还有另外一面。其实我更喜欢篮球场上的我，那样才让我觉得我像个真男人，敢拼敢抢，不畏强敌，喜欢跟高手打球，否则会失去很多激情。\u003Cbr  \/>今天的篮球让我想起了很多，从我有印象的最开始接触篮球，到大学的场场比赛，到大三基本封球。当然，我所说的封球就是指那些不会尽全力打的球，不是再也不打球的意思。直到今天，算是我这两年来最拼的一场，以后我估计我也很难有今天的表现了。虽然今天我是拼了，但鉴于一轮游，基本上也不会有谁记住我今天的表现了，也好，平淡无奇的生活中来一场这样的球赛，也是会小小的泛起一点涟漪。\u003Cbr  \/>,0,,,98d595840840a201,2014/9/22 23:53,2014/9/22 23:54,376976240,骑行小蜗游,1000050259
今天公司篮球内战，一场球打出了我好多回忆，让我想起了之前很多我的经典的比赛。大概是因为今天确实是拼了，才会有如此感受吧，感觉自己是尽全力了，但还是无奈一轮游。同时我也发现了自己的很多问题，如打比赛达到兴奋状态时，亦或许也是冲动，激动状态时，我会有些失态，主要表现是在话语上，经常是不经思考，直接出口，有些话会太猖狂，有些话又会得罪人，经常会有这样的情况出现。有时候还不仅仅是在打篮球上，其它情况也出现过，这样不好！,5549,,492,0,,0,,今天公司篮球内战，一场球打出了我好多回忆，让我想起了之前很多我的经典的比赛。大概是因为今天确实是拼了，才会有如此感受吧，感觉自己是尽全力了，但还是无奈一轮游。同时我也发现了自己的很多问题，如打比赛达到兴奋状态时，亦或许也是冲动，激动状态时，我会有些失态，主要表现是在话语上，经常是不经思考，直接出口，有些话会太猖狂，有些话又会得罪人，经常会有这样的情况出现。有时候还不仅仅是在打篮球上，其它情况也出现过，这样不好！,0,,,98d595840840a201,2014/9/22 23:52,0,376976240,骑行小蜗游,1000050258
"war3,Dota，再见！今天玩完，今年不再完，包括国庆回家期间。因为我可以用这些时间丰富自己的生活。如有违抗一次，谁都可以要求我请吃一餐饭。第二次违抗请吃两餐！剁手这种不现实的情况我就不说了。",5778,,491,0,,0,,"war3,Dota，再见！今天玩完，今年不再完，包括国庆回家期间。因为我可以用这些时间丰富自己的生活。如有违抗一次，谁都可以要求我请吃一餐饭。第二次违抗请吃两餐！剁手这种不现实的情况我就不说了。",0,,,98d595840840a201,2014/9/21 22:58,2014/9/21 23:10,376976240,骑行小蜗游,1000050257
学长，我也要汇报一下近来动态可好呀！[em]e120[\/em],5865,1411149446,490,0,,0,,学长，我也要汇报一下近来动态可好呀！\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>,4194336,好呀好呀~ 你报告的内容在哪里啊？,骑行小蜗游,18d495800200c101,2014/9/20 0:17,0,1311565453,槭树絮语,1000050256
嗯哼～看到你昨天的留言，让我觉得有种受宠若惊滴感动啊。那些曾经难熬的日子，都已经过去了。学长就放心吧。给你汇报一下这阶段的心情——关于实习，我觉得真的没什么好抱怨的，反而充满了感恩，学会了细心，学会了细节，还学会了穿高跟鞋嘞……关于考研，虽然只有两个月了，但是，我觉得好心态更重要，就当做给自己人生一次小小的磨砺吧。关于感情，我觉得要走出来了，不是我的，再难过，那个人也不会回来了。对了，给你说个好消息，我的JSP...居然打了98分（我们班最高分99）.[em]e121[\/em]报告完毕。你滴留言板内容好充实，我会常常来窥视滴哟。,4950,1411219459,489,0,,0,,嗯哼～看到你昨天的留言，让我觉得有种受宠若惊滴感动啊。那些曾经难熬的日子，都已经过去了。学长就放心吧。给你汇报一下这阶段的心情——关于实习，我觉得真的没什么好抱怨的，反而充满了感恩，学会了细心，学会了细节，还学会了穿高跟鞋嘞……关于考研，虽然只有两个月了，但是，我觉得好心态更重要，就当做给自己人生一次小小的磨砺吧。关于感情，我觉得要走出来了，不是我的，再难过，那个人也不会回来了。对了，给你说个好消息，我的JSP...居然打了98分（我们班最高分99）.\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>报告完毕。你滴留言板内容好充实，我会常常来窥视滴哟。,4194336,我原本以为你会矫情说太多，到底还是成长了不少啊~[em]e142[\/em][em]e142[\/em][em]e142[\/em]好好加油努力哦，这个学期很矛盾，很多没考上研究生的都有些后悔大四第一期没有去找工作，可是真正当他们去找工作时却也未必能找到自己想要的，两者都是相当不容易的。你自己慎重抉择吧，时间是不多了~,骑行小蜗游,38d495a00142e029,2014/9/19 9:07,0,1092214057,刘园园,1000050255
我说我一周的加班时间可以抵得上工作一天了。可那我怎么不说你一周在工作时间上浪费的时间可以抵得上两天了？,5861,,488,0,,0,,我说我一周的加班时间可以抵得上工作一天了。可那我怎么不说你一周在工作时间上浪费的时间可以抵得上两天了？,0,,,98d595840840a201,2014/9/18 19:15,0,376976240,骑行小蜗游,1000050254
这样平淡的日子，以后都不知道有什么好回忆的。,5919,,487,0,,0,,这样平淡的日子，以后都不知道有什么好回忆的。,0,,,98d595840840a201,2014/9/15 9:39,0,376976240,骑行小蜗游,1000050253
游哥月饼节快乐。,5949,,486,0,,0,,游哥月饼节快乐。,4194304,,,18d495800200c101,2014/9/8 0:11,0,1311565453,槭树絮语,1000050252
游哥买了什么书？[em]e120[\/em][em]e120[\/em][em]e120[\/em]好孩子呀！开学季，读书季～,5808,1409792714,485,0,,0,,游哥买了什么书？\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e120.gif\u0022  \/>\u003Cwbr  \/>好孩子呀！开学季，读书季～,4194336,谁的青春不迷茫。。,槭树絮语,18d495800200c101,2014/9/3 23:19,0,1311565453,槭树絮语,1000050251
"所以刺激房子刚性需求。
[quote]引自：李游  于 2014-09-03 00:03:13 发表的留言
引用内容：

今天听了舍友租房被坑的事情，又体会到社会之凶险。才拿了半个月的工资就交了一个半月的学费，同时也给我提了个醒，千万不要在着急时轻易做出决定，要尽可能多的了解对方的信息！还有一点很重要的是 千万不要对房东忍让，你若忍让，他就欺负你，你若对他凶，他也会怕你！[url=http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0][img]http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0[\/img][\/url][\/quote]",5380,1409792235,484,0,,0,,所以刺激房子刚性需求。\u003Cbr  \/>\u003Cdiv class=\u0022comment_quote bor\u0022>引自：李游&nbsp;&nbsp;于&nbsp;2014-09-03&nbsp;00:03:13&nbsp;发表的留言\u003Cbr  \/>引用内容：\u003Cbr  \/>\u003Cbr  \/>今天听了舍友租房被坑的事情，又体会到社会之凶险。才拿了半个月的工资就交了一个半月的学费，同时也给我提了个醒，千万不要在着急时轻易做出决定，要尽可能多的了解对方的信息！还有一点很重要的是&nbsp;千万不要对房东忍让，你若忍让，他就欺负你，你若对他凶，他也会怕你！\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0\u0022  \/>\u003Cwbr  \/>\u003C\/a>\u003C\/div>,32,嗯，是滴，至少少了看房东脸色。,舒清,b8d095800100e209,2014/9/3 23:00,0,570381449,舒清,1000050250
今天听了舍友租房被坑的事情，又体会到社会之凶险。才拿了半个月的工资就交了一个半月的学费，同时也给我提了个醒，千万不要在着急时轻易做出决定，要尽可能多的了解对方的信息！还有一点很重要的是 千万不要对房东忍让，你若忍让，他就欺负你，你若对他凶，他也会怕你！[img]http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0[\/img],5575,1409673803,483,0,,0,,今天听了舍友租房被坑的事情，又体会到社会之凶险。才拿了半个月的工资就交了一个半月的学费，同时也给我提了个醒，千万不要在着急时轻易做出决定，要尽可能多的了解对方的信息！还有一点很重要的是&nbsp;千万不要对房东忍让，你若忍让，他就欺负你，你若对他凶，他也会怕你！\u003Ca href=\u0022http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/p.qpic.cn\/wallwatermark\/0\/14096738082366240\/0\u0022  \/>\u003C\/a>\u003Cwbr  \/>,32,好像龙珠里的一句话  这个世界不再需要天神 而是需要强者！,骑行小蜗游,98d595840840a201,2014/9/3 0:03,0,376976240,骑行小蜗游,1000050249
上次买书真不知道是什么时候的事情了。大学的时候就买过一本读者，现在都不知道涨价到多少了。再往前推就是高中时买的各种辅导书籍了，但是那些书并不是我真心想要买的。昨天一口气在当当上买了104.8块，4本书。书买了不是用来装面子工程的，而是用来读的。我希望自己能够在尽可能短的时间内把这些书看完。加油！,5673,,482,0,,0,,上次买书真不知道是什么时候的事情了。大学的时候就买过一本读者，现在都不知道涨价到多少了。再往前推就是高中时买的各种辅导书籍了，但是那些书并不是我真心想要买的。昨天一口气在当当上买了104.8块，4本书。书买了不是用来装面子工程的，而是用来读的。我希望自己能够在尽可能短的时间内把这些书看完。加油！,0,,,98d595840840a201,2014/9/2 21:29,0,376976240,骑行小蜗游,1000050248
同在一个公司，所看到的，所学到的，所领悟到的，都不尽相同~什么东西都是自己争取来的叻，现在的我，一定不能选择安逸！,5850,,481,0,,0,,同在一个公司，所看到的，所学到的，所领悟到的，都不尽相同~什么东西都是自己争取来的叻，现在的我，一定不能选择安逸！,0,,,98d595840840a201,2014/8/30 11:34,0,376976240,骑行小蜗游,1000050247
你，不能选择安逸！,5945,,480,0,,0,,你，不能选择安逸！,0,,,98d595840840a201,2014/8/28 14:19,0,376976240,骑行小蜗游,1000050245
有同感，星期一和星期五感觉就隔了一天。,5874,1409206744,479,0,,0,,有同感，星期一和星期五感觉就隔了一天。,4194336,瞬间周四，我都不知道我做了什么。。,骑行小蜗游,b8d095800100e209,2014/8/28 9:44,0,570381449,舒清,1000050244
我真的是感受到时间过得特别快，一不小心就星期三了。难道真是因为过着重复的日子才会觉得时间飞快么？记得高三时觉得时间快是因为觉得很多东西没有学到，但其实每天也学到了很多东西，而现在，只是知道时间过得很快，却不知自己学了什么，回来后舍友们有的游戏，有的嘻哈，而我真的不知道自己在干啥。说学习却没从来没有专心过，然后时间却飞快的过去了。。我。。。,5623,,478,0,,0,,我真的是感受到时间过得特别快，一不小心就星期三了。难道真是因为过着重复的日子才会觉得时间飞快么？记得高三时觉得时间快是因为觉得很多东西没有学到，但其实每天也学到了很多东西，而现在，只是知道时间过得很快，却不知自己学了什么，回来后舍友们有的游戏，有的嘻哈，而我真的不知道自己在干啥。说学习却没从来没有专心过，然后时间却飞快的过去了。。我。。。,0,,,98d595840840a201,2014/8/27 22:21,0,376976240,骑行小蜗游,1000050243
游哥肯定可以追求自己的梦想的哦。[em]e130[\/em][em]e130[\/em]说加油好矫情，在这种残酷的现实中只有多学习啦。,5738,1408762882,477,0,,0,,游哥肯定可以追求自己的梦想的哦。\u003Cimg src=\u0022\/qzone\/em\/e130.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e130.gif\u0022  \/>\u003Cwbr  \/>说加油好矫情，在这种残酷的现实中只有多学习啦。,4194336,[em]e181[\/em][em]e181[\/em][em]e181[\/em],槭树絮语,18d495800200c101,2014/8/22 23:38,0,1311565453,槭树絮语,1000050242
不忘初心，不要温水煮青蛙。,5647,1408770163,476,0,,0,,不忘初心，不要温水煮青蛙。,4194336,呦，状态不错嘛！好好干。,舒清,b8d095800100e209,2014/8/22 8:01,0,570381449,舒清,1000050241
喜欢上了一种感觉，一种只有我一个人站在山巅的感觉！但是我曾在球场找到过这种感觉！一种舍我其谁的霸气！,5863,,475,0,,0,,喜欢上了一种感觉，一种只有我一个人站在山巅的感觉！但是我曾在球场找到过这种感觉！一种舍我其谁的霸气！,1024,,,98d595840840a201,2014/8/21 20:10,0,376976240,骑行小蜗游,1000050240
一定要明白自己要做什么，现在又在做什么？,5923,,474,0,,0,,一定要明白自己要做什么，现在又在做什么？,0,,,98d595840840a201,2014/8/20 14:18,0,376976240,骑行小蜗游,1000050239
"（接上一段）勇哥在我来深圳之前曾给我说过彭杰的例子以给我做预防针，但还是很乐观的估计，我说一两年内不会忘记自己的梦想，如今看来，我只是没有忘记自己的梦想，却少了行动！难道两年之后，我连梦想也会找不到了么？我到底是要成就在这做城市，还是迷失在这里？！
——李游20140820写上班的自公交车上！",5677,,473,0,,0,,（接上一段）勇哥在我来深圳之前曾给我说过彭杰的例子以给我做预防针，但还是很乐观的估计，我说一两年内不会忘记自己的梦想，如今看来，我只是没有忘记自己的梦想，却少了行动！难道两年之后，我连梦想也会找不到了么？我到底是要成就在这做城市，还是迷失在这里？！\u003Cbr  \/>——李游20140820写上班的自公交车上！,1024,,,98d595840840a201,2014/8/20 8:13,0,376976240,骑行小蜗游,1000050238
（接上一段）后来我参加了很多公司的面试，虽然被各种打击，但终归我还是挺过来了，那段时间，我真正领悟到痛并快乐着这句话。后来找到工作后，我便开始松懈了，到这段时间，突然发现，这一年，渐渐消耗掉了之前累计下来的老本，岌岌可危！那段时间白天的我各种招聘会，晚上则会因为发现自己的差距还太大而滚到图书馆学习，而现在，即使发现有不会的东西，也不舍得去学习，为什么现在的我就不能像以前一样呢？,5583,,472,0,,0,,（接上一段）后来我参加了很多公司的面试，虽然被各种打击，但终归我还是挺过来了，那段时间，我真正领悟到痛并快乐着这句话。后来找到工作后，我便开始松懈了，到这段时间，突然发现，这一年，渐渐消耗掉了之前累计下来的老本，岌岌可危！那段时间白天的我各种招聘会，晚上则会因为发现自己的差距还太大而滚到图书馆学习，而现在，即使发现有不会的东西，也不舍得去学习，为什么现在的我就不能像以前一样呢？,1024,,,98d595840840a201,2014/8/20 8:06,0,376976240,骑行小蜗游,1000050237
又是一年校招时，回想去年我参加校招时的场景，仿佛就在昨天！记得那时候最想去阿里巴巴，为此，我制定了详细的计划，付出了很多努力，然而还是差之甚远，但是那段时间的付出让我收获很大，我告诉自己，如果肯这么努力一年的话，阿里巴巴也并非遥不可及！当再次看到阿里巴巴2015年校招消息时，我发现这一年，被我呵呵了！,5665,,471,0,,0,,又是一年校招时，回想去年我参加校招时的场景，仿佛就在昨天！记得那时候最想去阿里巴巴，为此，我制定了详细的计划，付出了很多努力，然而还是差之甚远，但是那段时间的付出让我收获很大，我告诉自己，如果肯这么努力一年的话，阿里巴巴也并非遥不可及！当再次看到阿里巴巴2015年校招消息时，我发现这一年，被我呵呵了！,1024,,,98d595840840a201,2014/8/20 7:52,0,376976240,骑行小蜗游,1000050236
